Date,Close,Άνοιγμα,Υψηλό,Χαμηλό,Όγκος,Αλλ.%
10.05.2022,"26.167,10","26.149,06","26.246,63","25.773,83","807,62M","-0,58%"
09.05.2022,"26.319,34","26.705,32","26.732,61","26.309,22","795,32M","-2,53%"
06.05.2022,"27.003,56","26.784,29","27.072,59","26.543,29","984,98M","0,69%"
02.05.2022,"26.818,53","26.851,10","26.964,59","26.610,86","745,26M","-0,11%"
28.04.2022,"26.847,90","26.430,28","26.876,95","26.348,36","867,04M","1,75%"
27.04.2022,"26.386,63","26.313,14","26.406,62","26.051,04","973,01M","-1,17%"
26.04.2022,"26.700,11","26.743,21","26.808,99","26.592,99","643,28M","0,41%"
25.04.2022,"26.590,78","26.692,48","26.764,48","26.487,84","626,82M","-1,90%"
22.04.2022,"27.105,26","27.197,80","27.205,83","26.904,38","584,65M","-1,63%"
21.04.2022,"27.553,06","27.259,14","27.580,64","27.252,83","623,40M","1,23%"
20.04.2022,"27.217,85","27.210,79","27.389,84","27.066,18","723,36M","0,86%"
19.04.2022,"26.985,09","27.096,49","27.100,59","26.777,71","605,07M","0,69%"
18.04.2022,"26.799,71","26.831,45","26.851,80","26.571,38","483,50M","-1,08%"
15.04.2022,"27.093,19","26.932,48","27.203,77","26.784,92","515,47M","-0,29%"
14.04.2022,"27.172,00","26.925,64","27.200,89","26.890,68","618,42M","1,22%"
13.04.2022,"26.843,49","26.436,06","26.885,87","26.429,47","716,29M","1,93%"
12.04.2022,"26.334,98","26.606,87","26.674,86","26.304,08","753,18M","-1,81%"
11.04.2022,"26.821,52","26.877,60","27.004,50","26.720,46","734,51M","-0,61%"
08.04.2022,"26.985,80","27.097,05","27.185,23","26.764,36","780,65M","0,36%"
07.04.2022,"26.888,57","27.032,42","27.042,49","26.801,79","711,29M","-1,69%"
06.04.2022,"27.350,30","27.533,88","27.549,67","27.214,61","686,52M","-1,58%"
05.04.2022,"27.787,98","27.965,94","27.965,94","27.662,28","643,00M","0,19%"
04.04.2022,"27.736,47","27.685,65","27.754,24","27.578,81","503,46M","0,25%"
01.04.2022,"27.665,98","27.624,11","27.738,31","27.399,48","667,54M","-0,56%"
31.03.2022,"27.821,43","27.809,97","28.101,68","27.763,96","786,42M","-0,73%"
30.03.2022,"28.027,25","28.250,80","28.281,45","27.736,27","834,48M","-0,80%"
29.03.2022,"28.252,42","28.173,43","28.252,42","28.063,92","777,01M","1,10%"
28.03.2022,"27.943,89","28.084,08","28.084,08","27.812,67","653,00M","-0,73%"
25.03.2022,"28.149,84","28.338,81","28.338,81","27.946,79","674,03M","0,14%"
24.03.2022,"28.110,39","27.693,77","28.110,39","27.624,62","716,04M","0,25%"
23.03.2022,"28.040,16","27.606,79","28.056,20","27.604,37","882,01M","3,00%"
22.03.2022,"27.224,11","27.091,32","27.284,47","27.076,33","979,85M","1,48%"
18.03.2022,"26.827,43","26.649,50","26.862,43","26.592,98","1,08B","0,65%"
17.03.2022,"26.652,89","26.170,38","26.702,94","26.152,89","896,41M","3,46%"
16.03.2022,"25.762,01","25.574,90","25.824,94","25.470,46","823,42M","1,64%"
15.03.2022,"25.346,48","25.228,53","25.441,67","25.219,13","732,02M","0,15%"
14.03.2022,"25.307,85","25.338,64","25.631,01","25.299,64","725,83M","0,58%"
11.03.2022,"25.162,78","25.495,03","25.503,65","24.966,50","895,95M","-2,05%"
10.03.2022,"25.690,40","25.108,47","25.720,31","25.099,85","952,29M","3,94%"
09.03.2022,"24.717,53","24.876,49","25.084,08","24.681,74","915,25M","-0,30%"
08.03.2022,"24.790,95","24.974,35","25.291,33","24.767,33","1,15B","-1,71%"
07.03.2022,"25.221,41","25.634,09","25.640,41","25.006,26","1,05B","-2,94%"
04.03.2022,"25.985,47","26.421,85","26.421,85","25.774,28","935,30M","-2,23%"
03.03.2022,"26.577,27","26.628,87","26.704,85","26.496,72","747,89M","0,70%"
02.03.2022,"26.393,03","26.532,20","26.585,30","26.313,72","877,11M","-1,68%"
01.03.2022,"26.844,72","26.836,74","27.013,26","26.821,75","740,24M","1,20%"
28.02.2022,"26.526,82","26.457,52","26.644,56","26.262,63","910,56M","0,19%"
25.02.2022,"26.476,50","26.213,20","26.481,60","26.160,19","775,80M","1,95%"
24.02.2022,"25.970,82","26.281,35","26.357,58","25.775,64","935,36M","-1,81%"
22.02.2022,"26.449,61","26.515,45","26.550,14","26.243,73","673,11M","-1,71%"
21.02.2022,"26.910,87","26.771,58","26.998,47","26.549,00","529,04M","-0,78%"
18.02.2022,"27.122,07","26.895,16","27.216,16","26.792,54","635,33M","-0,41%"
17.02.2022,"27.232,87","27.431,42","27.438,74","27.080,92","677,82M","-0,83%"
16.02.2022,"27.460,40","27.269,05","27.486,09","27.227,24","641,24M","2,22%"
15.02.2022,"26.865,19","27.183,56","27.205,20","26.724,91","761,72M","-0,79%"
14.02.2022,"27.079,59","27.305,92","27.325,50","26.947,65","797,74M","-2,23%"
10.02.2022,"27.696,08","27.818,10","27.880,70","27.575,07","828,74M","0,42%"
09.02.2022,"27.579,87","27.488,65","27.633,10","27.405,88","934,78M","1,08%"
08.02.2022,"27.284,52","27.318,30","27.461,33","27.280,25","766,03M","0,13%"
07.02.2022,"27.248,87","27.327,63","27.369,68","27.085,32","770,96M","-0,70%"
04.02.2022,"27.439,99","27.095,90","27.455,98","27.075,99","796,06M","0,73%"
03.02.2022,"27.241,31","27.330,96","27.357,33","27.165,93","810,74M","-1,06%"
02.02.2022,"27.533,60","27.302,99","27.564,62","27.289,16","852,10M","1,68%"
01.02.2022,"27.078,48","27.167,14","27.410,79","27.016,71","811,32M","0,28%"
31.01.2022,"27.001,98","26.690,60","27.134,57","26.541,65","782,88M","1,07%"
28.01.2022,"26.717,34","26.429,85","26.764,85","26.289,69","759,87M","2,09%"
27.01.2022,"26.170,30","27.139,88","27.193,59","26.044,52","887,38M","-3,11%"
26.01.2022,"27.011,33","27.105,98","27.184,54","26.858,68","604,68M","-0,44%"
25.01.2022,"27.131,34","27.466,82","27.493,75","26.890,94","769,68M","-1,66%"
24.01.2022,"27.588,37","27.258,45","27.627,60","27.203,33","610,19M","0,24%"
21.01.2022,"27.522,26","27.404,36","27.586,42","27.129,61","727,50M","-0,90%"
20.01.2022,"27.772,93","27.401,43","27.882,53","27.217,59","740,21M","1,11%"
19.01.2022,"27.467,23","27.928,89","27.958,17","27.314,41","842,98M","-2,80%"
18.01.2022,"28.257,25","28.451,34","28.690,34","28.129,66","713,13M","-0,27%"
17.01.2022,"28.333,52","28.332,72","28.449,99","28.274,18","544,80M","0,74%"
14.01.2022,"28.124,28","28.246,99","28.252,96","27.889,21","820,67M","-1,28%"
13.01.2022,"28.489,13","28.658,22","28.660,45","28.444,96","698,81M","-0,96%"
12.01.2022,"28.765,66","28.449,53","28.814,31","28.427,60","725,48M","1,92%"
11.01.2022,"28.222,48","28.380,90","28.473,47","28.089,49","737,06M","-0,90%"
07.01.2022,"28.478,56","28.711,53","28.813,09","28.293,70","751,71M","-0,03%"
06.01.2022,"28.487,87","29.136,75","29.158,95","28.487,87","715,91M","-2,88%"
05.01.2022,"29.332,16","29.288,80","29.388,16","29.204,45","786,26M","0,10%"
04.01.2022,"29.301,79","29.098,41","29.323,79","28.954,56","660,37M","1,77%"
