Date,Close,Άνοιγμα,Υψηλό,Χαμηλό,Όγκος,Αλλ.%
18.03.2022,"7.403,86","7.403,86","7.403,86","7.403,86",,"0,26%"
17.03.2022,"7.384,47","7.384,47","7.384,47","7.384,47",,"1,39%"
16.03.2022,"7.283,08","7.283,08","7.283,08","7.283,08",,"1,62%"
15.03.2022,"7.167,23","7.167,23","7.167,23","7.167,23",,"-0,25%"
14.03.2022,"7.184,98","7.184,98","7.184,98","7.184,98",,"0,53%"
11.03.2022,"7.147,20","7.147,20","7.147,20","7.147,20",,"0,80%"
10.03.2022,"7.090,71","7.090,71","7.090,71","7.090,71",,"-0,90%"
09.03.2022,"7.155,18","7.155,18","7.155,18","7.155,18",,"3,25%"
08.03.2022,"6.929,69","6.929,69","6.929,69","6.929,69",,"0,07%"
07.03.2022,"6.925,08","6.925,08","6.925,08","6.925,08",,"-0,40%"
04.03.2022,"6.952,60","6.952,60","6.952,60","6.952,60",,"-3,48%"
03.03.2022,"7.203,07","7.203,07","7.203,07","7.203,07",,"-2,53%"
02.03.2022,"7.390,10","7.390,10","7.390,10","7.390,10",,"1,36%"
01.03.2022,"7.291,27","7.291,27","7.291,27","7.291,27",,"-1,72%"
28.02.2022,"7.418,64","7.418,64","7.418,64","7.418,64",,"-0,42%"
25.02.2022,"7.449,68","7.449,68","7.449,68","7.449,68",,"3,91%"
24.02.2022,"7.169,10","7.169,10","7.169,10","7.169,10",,"-3,63%"
23.02.2022,"7.438,80","7.438,80","7.438,80","7.438,80",,"0,05%"
22.02.2022,"7.434,87","7.434,87","7.434,87","7.434,87",,"0,13%"
21.02.2022,"7.425,07","7.425,07","7.425,07","7.425,07",,"-0,39%"
18.02.2022,"7.454,13","7.454,13","7.454,13","7.454,13",,"-0,32%"
17.02.2022,"7.477,69","7.477,69","7.477,69","7.477,69",,"-0,74%"
16.02.2022,"7.533,75","7.533,75","7.533,75","7.533,75",,"-0,07%"
15.02.2022,"7.538,84","7.538,84","7.538,84","7.538,84",,"1,03%"
14.02.2022,"7.462,22","7.462,22","7.462,22","7.462,22",,"-1,69%"
11.02.2022,"7.590,46","7.590,46","7.590,46","7.590,46",,"-0,15%"
10.02.2022,"7.601,74","7.601,74","7.601,74","7.601,74",,"0,38%"
09.02.2022,"7.573,02","7.573,02","7.573,02","7.573,02",,"1,01%"
08.02.2022,"7.497,38","7.497,38","7.497,38","7.497,38",,"-0,08%"
07.02.2022,"7.503,72","7.503,72","7.503,72","7.503,72",,"0,76%"
04.02.2022,"7.447,17","7.447,17","7.447,17","7.447,17",,"-0,17%"
03.02.2022,"7.459,50","7.459,50","7.459,50","7.459,50",,"-0,71%"
02.02.2022,"7.513,16","7.513,16","7.513,16","7.513,16",,"0,63%"
01.02.2022,"7.466,38","7.466,38","7.466,38","7.466,38",,"0,96%"
31.01.2022,"7.395,62","7.395,62","7.395,62","7.395,62",,"-0,02%"
28.01.2022,"7.397,31","7.397,31","7.397,31","7.397,31",,"-1,17%"
27.01.2022,"7.484,74","7.484,74","7.484,74","7.484,74",,"1,13%"
26.01.2022,"7.400,98","7.400,98","7.400,98","7.400,98",,"1,33%"
25.01.2022,"7.303,57","7.303,57","7.303,57","7.303,57",,"1,02%"
24.01.2022,"7.229,94","7.229,94","7.229,94","7.229,94",,"-2,63%"
21.01.2022,"7.425,10","7.425,10","7.425,10","7.425,10",,"-1,20%"
20.01.2022,"7.515,15","7.515,15","7.515,15","7.515,15",,"-0,05%"
19.01.2022,"7.518,85","7.518,85","7.518,85","7.518,85",,"0,35%"
18.01.2022,"7.492,98","7.492,98","7.492,98","7.492,98",,"-0,63%"
17.01.2022,"7.540,22","7.540,22","7.540,22","7.540,22",,"0,91%"
14.01.2022,"7.472,58","7.472,58","7.472,58","7.472,58",,"-0,28%"
13.01.2022,"7.493,28","7.493,28","7.493,28","7.493,28",,"0,18%"
12.01.2022,"7.479,68","7.479,68","7.479,68","7.479,68",,"0,81%"
11.01.2022,"7.419,91","7.419,91","7.419,91","7.419,91",,"0,62%"
10.01.2022,"7.374,22","7.374,22","7.374,22","7.374,22",,"-0,53%"
07.01.2022,"7.413,88","7.413,88","7.413,88","7.413,88",,"0,47%"
06.01.2022,"7.379,29","7.379,29","7.379,29","7.379,29",,"-0,88%"
05.01.2022,"7.444,62","7.444,62","7.444,62","7.444,62",,"0,16%"
04.01.2022,"7.433,01","7.433,01","7.433,01","7.433,01",,"1,63%"
